episode_type,symbol,episode_id,first_signal_date,last_signal_date,first_signal_idx,last_signal_idx,episode_length_days,number_of_raw_signals,min_ATR14_pct_rank,max_ATR14_pct_rank,regime_snapshot,trend_snapshot,sample
EPISODE_CONTIGUOUS,AMAT,EPISODE_CONTIGUOUS-AMAT-00005,2025-06-16,2025-06-18,489,491,3,3,0.026686881531112944,0.027667102021922064,True,True,OOS
EPISODE_CONTIGUOUS,AMAT,EPISODE_CONTIGUOUS-AMAT-00006,2025-06-23,2025-08-04,493,522,43,30,0.02004144763445209,0.029502062745850516,True,True,OOS
EPISODE_CONTIGUOUS,AMAT,EPISODE_CONTIGUOUS-AMAT-00007,2025-08-07,2025-08-14,525,530,8,6,0.028143576540077993,0.029554347313669706,True,True,OOS
EPISODE_CONTIGUOUS,AMAT,EPISODE_CONTIGUOUS-AMAT-00008,2025-09-17,2025-09-26,553,560,10,8,0.021568724728995604,0.02697398218509385,True,True,OOS
EPISODE_CONTIGUOUS,AMAT,EPISODE_CONTIGUOUS-AMAT-00009,2025-12-26,2026-01-14,623,635,20,13,0.02750759342557939,0.029855268535351413,True,True,OOS
EPISODE_CONTIGUOUS,AMAT,EPISODE_CONTIGUOUS-AMAT-00010,2026-04-17,2026-05-08,699,714,22,16,0.03144266556179995,0.03907820168517994,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00001,2024-05-31,2024-05-31,229,229,1,1,0.03215838187893662,0.03215838187893662,True,True,IS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00002,2024-06-26,2024-07-17,246,260,22,15,0.028133887551957993,0.03536268729377401,True,True,IS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00003,2024-09-24,2024-10-01,308,313,8,6,0.036027129842827126,0.03710695144810837,True,True,IS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00004,2024-10-10,2024-10-11,320,321,2,2,0.03671005974644191,0.037063935894642554,True,True,IS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00005,2024-10-23,2024-10-31,329,335,9,7,0.033711778226649,0.03573840883871278,True,True,IS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00006,2024-11-05,2024-11-12,338,343,8,6,0.035650582593991044,0.03691108161911082,True,True,IS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00007,2024-11-21,2024-11-27,350,354,7,5,0.03445611543842796,0.036706791499479856,True,True,IS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00008,2025-02-18,2025-02-21,407,410,4,4,0.03703193358365771,0.03882121323981788,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00009,2025-05-13,2025-05-29,466,477,17,12,0.03462896731673302,0.042527754056362076,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00010,2025-06-24,2025-06-30,494,498,7,5,0.03903912224315638,0.04506625197051681,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00011,2025-07-16,2025-08-05,509,523,21,15,0.0330965648153818,0.04341715658928036,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00012,2025-08-07,2025-08-29,525,541,23,17,0.03795386679361233,0.04163734459300962,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00013,2025-09-22,2025-10-07,556,567,16,12,0.03342609423005773,0.038752715915263455,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00014,2025-11-06,2025-11-06,589,589,1,1,0.039578860445912474,0.039578860445912474,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00015,2026-01-06,2026-01-06,629,629,1,1,0.03307890397762006,0.03307890397762006,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00016,2026-05-01,2026-05-01,709,709,1,1,0.040417358803986725,0.040417358803986725,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00017,2026-05-05,2026-05-07,711,713,3,3,0.0419360051712993,0.04416496328261035,True,True,OOS
EPISODE_CONTIGUOUS,AMBA,EPISODE_CONTIGUOUS-AMBA-00018,2026-05-11,2026-05-12,715,716,2,2,0.04541284403669726,0.04613468568561394,True,True,OOS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00001,2024-05-24,2024-05-31,225,229,8,5,0.03471387352729021,0.0401584921824802,True,True,IS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00002,2024-06-20,2024-06-25,242,245,6,4,0.03618453309560952,0.03985129717605918,True,True,IS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00003,2024-06-27,2024-06-28,247,248,2,2,0.03383081457327397,0.03508406028400949,True,True,IS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00004,2024-07-02,2024-07-16,250,259,15,10,0.035596618146953744,0.038341767224601045,True,True,IS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00005,2024-09-25,2024-09-30,309,312,6,4,0.031311037759183896,0.033025337472027703,True,True,IS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00006,2024-10-03,2024-10-14,315,322,12,8,0.029816896937701478,0.03426563311011458,True,True,IS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00007,2024-10-29,2024-10-29,333,333,1,1,0.03126116629743444,0.03126116629743444,True,True,IS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00008,2025-06-16,2025-06-27,489,497,12,9,0.034619736324281794,0.03813170142722984,True,True,OOS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00009,2025-07-09,2025-08-01,504,521,24,18,0.03453139217470431,0.03780678512684639,True,True,OOS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00010,2025-08-05,2025-08-06,523,524,2,2,0.03668751075669785,0.03670825723659757,True,True,OOS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00011,2025-08-29,2025-09-04,541,544,7,4,0.03546977293353655,0.038953452622517364,True,True,OOS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00012,2025-10-02,2025-10-02,564,564,1,1,0.031200188141838024,0.031200188141838024,True,True,OOS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00013,2025-10-06,2025-10-06,566,566,1,1,0.032983716350449804,0.032983716350449804,True,True,OOS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00014,2026-01-14,2026-01-20,635,638,7,4,0.03457159666147311,0.03886160425434893,True,True,OOS
EPISODE_CONTIGUOUS,AMD,EPISODE_CONTIGUOUS-AMD-00015,2026-04-13,2026-04-27,695,705,15,11,0.03596577005675361,0.044284315097243614,True,True,OOS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00001,2024-06-06,2024-06-26,233,246,21,14,0.01682474327868047,0.01858961406344715,True,True,IS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00002,2024-08-28,2024-09-05,290,295,9,6,0.014945869127838286,0.017293645923212173,True,True,IS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00003,2024-09-09,2024-09-18,297,304,10,8,0.017205709472281082,0.01921142857142856,True,True,IS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00004,2024-10-11,2024-10-11,321,321,1,1,0.019611666909453172,0.019611666909453172,True,True,IS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00005,2024-11-08,2024-11-08,341,341,1,1,0.017656816712120802,0.017656816712120802,True,True,IS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00006,2025-02-05,2025-02-05,399,399,1,1,0.01770827939729718,0.01770827939729718,True,True,OOS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00007,2025-06-10,2025-06-10,485,485,1,1,0.01896591970121385,0.01896591970121385,True,True,OOS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00008,2025-06-12,2025-06-16,487,489,5,3,0.019258407588387493,0.020079550608841295,True,True,OOS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00009,2025-07-18,2025-08-05,511,523,19,13,0.018873958770739153,0.023253724190263208,True,True,OOS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00010,2025-08-20,2025-08-22,534,536,3,3,0.021884064460597718,0.022842803869535095,True,True,OOS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00011,2025-10-22,2025-11-03,578,586,13,9,0.019022132937549004,0.020175667878225972,True,True,OOS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00012,2025-12-05,2025-12-05,609,609,1,1,0.02118208970486104,0.02118208970486104,True,True,OOS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00013,2025-12-23,2026-01-02,621,627,11,7,0.015511393324300135,0.02154184598159619,True,True,OOS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00014,2026-01-06,2026-01-08,629,631,3,3,0.01624331762249706,0.017893732103086202,True,True,OOS
EPISODE_CONTIGUOUS,AMGN,EPISODE_CONTIGUOUS-AMGN-00015,2026-03-02,2026-03-05,666,669,4,4,0.021032440561710972,0.0216128212037146,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00001,2024-05-22,2024-05-22,223,223,1,1,0.019094419094419075,0.019094419094419075,True,True,IS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00002,2024-05-28,2024-05-28,226,226,1,1,0.01812290061252714,0.01812290061252714,True,True,IS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00003,2024-06-06,2024-06-17,233,240,12,8,0.01746332046332045,0.01814953256502512,True,True,IS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00004,2024-06-20,2024-06-26,242,246,7,5,0.017233823929402498,0.018672199170124457,True,True,IS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00005,2024-10-02,2024-11-01,314,336,31,23,0.018498139705497022,0.02272044879898864,True,True,IS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00006,2024-12-09,2024-12-18,361,368,10,8,0.020801227858921016,0.02262057461314396,True,True,IS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00007,2024-12-27,2024-12-30,374,375,4,2,0.02335231383899079,0.023553072625698335,True,True,IS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00008,2025-01-13,2025-01-28,383,393,16,11,0.020764013504060357,0.02312440459878115,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00009,2025-01-30,2025-01-30,395,395,1,1,0.02209413735545259,0.02209413735545259,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00010,2025-06-03,2025-07-31,480,520,59,41,0.014401146878665458,0.022553662161695076,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00011,2025-08-06,2025-08-06,524,524,1,1,0.024026733500417723,0.024026733500417723,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00012,2025-08-14,2025-08-14,530,530,1,1,0.024228332230647874,0.024228332230647874,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00013,2025-08-22,2025-09-17,536,553,27,18,0.018518056664006376,0.022142732289559767,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00014,2025-10-09,2025-10-09,569,569,1,1,0.020449845864995493,0.020449845864995493,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00015,2025-12-23,2025-12-30,621,625,8,5,0.016238942683549876,0.01915247559427393,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00016,2026-01-05,2026-01-14,628,635,10,8,0.018161463260800984,0.020824991167118116,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00017,2026-04-29,2026-04-30,707,708,2,2,0.024040341501564158,0.02554320919742563,True,True,OOS
EPISODE_CONTIGUOUS,AMZN,EPISODE_CONTIGUOUS-AMZN-00018,2026-05-21,2026-06-01,723,729,12,7,0.022979873835986816,0.024910111208741485,True,True,OOS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00001,2024-05-22,2024-06-14,223,239,24,17,0.015225857365883768,0.016726328670928773,True,True,IS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00002,2024-08-22,2024-09-12,286,300,22,15,0.013848700044891325,0.01728840929176988,True,True,IS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00003,2024-09-27,2024-10-07,311,317,11,7,0.014991181657848343,0.017128100625395243,True,True,IS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00004,2024-10-28,2024-11-07,332,340,11,9,0.014398456011618136,0.017280423976470824,True,True,IS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00005,2024-11-27,2024-12-06,354,360,10,7,0.015327904978564087,0.018762580167185107,True,True,IS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00006,2025-03-03,2025-03-03,416,416,1,1,0.017304630068908505,0.017304630068908505,True,True,OOS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00007,2025-07-18,2025-07-18,511,511,1,1,0.01806196670863058,0.01806196670863058,True,True,OOS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00008,2025-07-22,2025-07-29,513,518,8,6,0.015519368369109283,0.017925800169770783,True,True,OOS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00009,2025-08-21,2025-08-29,535,541,9,7,0.01608599109818877,0.018365053725683006,True,True,OOS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00010,2025-09-11,2025-09-12,549,550,2,2,0.014110229150937589,0.014917160087446257,True,True,OOS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00011,2026-03-09,2026-03-12,671,674,4,4,0.01986747985050629,0.02088997926888979,True,True,OOS
EPISODE_CONTIGUOUS,APD,EPISODE_CONTIGUOUS-APD-00012,2026-04-14,2026-05-14,696,718,31,23,0.01776507429635858,0.022383246617605324,True,True,OOS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00001,2024-07-12,2024-07-16,257,259,5,3,0.016449080725425277,0.016690674516189632,True,True,IS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00002,2024-08-26,2024-08-30,288,292,5,5,0.017254970657791035,0.020206483317527404,True,True,IS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00003,2024-09-25,2024-09-25,309,309,1,1,0.02114294469128235,0.02114294469128235,True,True,IS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00004,2024-09-27,2024-09-30,311,312,4,2,0.020674083048793927,0.021230406127538296,True,True,IS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00005,2024-10-09,2024-10-15,319,323,7,5,0.019852416622079563,0.021199027815284908,True,True,IS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00006,2024-10-22,2024-10-23,328,329,2,2,0.020066273932253263,0.020709738881912226,True,True,IS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00007,2024-11-14,2024-11-15,345,346,2,2,0.021152196036956467,0.021667767569406905,True,True,IS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00008,2024-12-02,2024-12-17,356,367,16,12,0.01546209230042886,0.02216886196520734,True,True,IS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00009,2025-05-15,2025-07-23,468,514,70,47,0.016251026829306053,0.022606427730102633,True,True,OOS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00010,2025-08-13,2025-08-13,529,529,1,1,0.024028136774558596,0.024028136774558596,True,True,OOS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00011,2025-08-27,2025-08-29,539,541,3,3,0.0225567291136638,0.023543422499083907,True,True,OOS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00012,2025-10-01,2025-10-01,563,563,1,1,0.02218069548261293,0.02218069548261293,True,True,OOS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00013,2026-01-06,2026-01-06,629,629,1,1,0.023577219107744997,0.023577219107744997,True,True,OOS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00014,2026-04-20,2026-04-29,700,707,10,8,0.029174121857048686,0.033173582368039696,True,True,OOS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00015,2026-06-22,2026-06-23,743,744,2,2,0.03996655085907397,0.0403544595408257,True,True,OOS
EPISODE_CONTIGUOUS,APH,EPISODE_CONTIGUOUS-APH-00016,2026-06-29,2026-07-01,748,750,3,3,0.037922122115633956,0.0404785173292381,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00001,2024-05-31,2024-06-06,229,233,7,5,0.03954978354978356,0.04147521160822251,True,True,IS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00002,2024-07-01,2024-07-16,249,259,16,11,0.035903206728873725,0.045172863666014355,True,True,IS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00003,2024-07-23,2024-07-23,264,264,1,1,0.045204915219331364,0.045204915219331364,True,True,IS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00004,2024-08-29,2024-09-09,291,297,12,7,0.04058668799704653,0.045482187199108084,True,True,IS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00005,2024-09-11,2024-09-16,299,302,6,4,0.04516903614987043,0.04531497287865057,True,True,IS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00006,2024-09-24,2024-11-07,308,340,45,33,0.029029687188682998,0.045500663388745796,True,True,IS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00007,2025-05-05,2025-06-18,460,491,45,32,0.04510330493476562,0.06859351764081781,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00008,2025-06-23,2025-06-26,493,496,4,4,0.05477321408132899,0.06009943244313431,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00009,2025-06-30,2025-06-30,498,498,1,1,0.05789955745015963,0.05789955745015963,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00010,2025-07-09,2025-07-09,504,504,1,1,0.05465451155081321,0.05465451155081321,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00011,2025-07-17,2025-07-21,510,512,5,3,0.049437132038789265,0.05125376732971667,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00012,2025-07-25,2025-07-28,516,517,4,2,0.045045205947022895,0.045351473922902494,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00013,2025-07-31,2025-08-14,520,530,15,11,0.040996079695812704,0.054558691756272405,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00014,2025-08-28,2025-10-06,540,566,40,27,0.03439951205155878,0.05151229473948106,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00015,2025-10-28,2025-11-07,582,590,11,9,0.04226561256671244,0.0481328974231639,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00016,2025-12-08,2025-12-10,610,612,3,3,0.046892086688537615,0.047102556373591425,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00017,2025-12-12,2025-12-12,614,614,1,1,0.04645078762906318,0.04645078762906318,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00018,2025-12-22,2025-12-31,620,626,10,7,0.04163868433971528,0.04772070603751989,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00019,2026-06-01,2026-06-03,729,731,3,3,0.05675931988545143,0.059303063397972824,True,True,OOS
EPISODE_CONTIGUOUS,APP,EPISODE_CONTIGUOUS-APP-00020,2026-07-01,2026-07-01,750,750,1,1,0.05815849232381655,0.05815849232381655,True,True,OOS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00001,2024-04-26,2024-04-26,205,205,1,1,0.02807358807820382,0.02807358807820382,True,True,IS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00002,2024-05-17,2024-05-17,220,220,1,1,0.029250763818164976,0.029250763818164976,True,True,IS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00003,2024-05-21,2024-05-23,222,224,3,3,0.02762217965860769,0.028499159802112824,True,True,IS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00004,2024-05-28,2024-05-28,226,226,1,1,0.027449156746031742,0.027449156746031742,True,True,IS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00005,2024-06-11,2024-06-13,236,238,3,3,0.027908934519234273,0.02835780040345373,True,True,IS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00006,2024-06-25,2024-06-27,245,247,3,3,0.027751951844567607,0.0285831215267307,True,True,IS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00007,2024-07-03,2024-07-24,251,265,22,15,0.025822087485718813,0.028395426122698842,True,True,IS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00008,2024-09-19,2024-10-04,305,316,16,12,0.020855079499939318,0.02308753004917694,True,True,IS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00009,2024-10-08,2024-10-08,318,318,1,1,0.022643090642732393,0.022643090642732393,True,True,IS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00010,2024-11-21,2024-12-09,350,361,19,12,0.02029589439534625,0.024904942965779518,True,True,IS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00011,2025-01-15,2025-01-15,385,385,1,1,0.024687280922832677,0.024687280922832677,True,True,OOS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00012,2025-01-17,2025-01-21,387,388,5,2,0.024383338240956752,0.024781109649321783,True,True,OOS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00013,2025-06-10,2025-06-11,485,486,2,2,0.026008586504112988,0.02748142682042174,True,True,OOS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00014,2025-06-16,2025-06-16,489,489,1,1,0.027115434549933825,0.027115434549933825,True,True,OOS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00015,2025-06-23,2025-06-26,493,496,4,4,0.02651622176086877,0.028342637102974924,True,True,OOS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00016,2025-06-30,2025-06-30,498,498,1,1,0.028969842456843725,0.028969842456843725,True,True,OOS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00017,2025-07-02,2025-08-01,500,521,31,22,0.025351283629804846,0.027680528278256903,True,True,OOS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00018,2025-08-28,2025-09-24,540,558,28,19,0.019159992419784357,0.028323741267600556,True,True,OOS
EPISODE_CONTIGUOUS,APPF,EPISODE_CONTIGUOUS-APPF-00019,2025-09-26,2025-09-29,560,561,4,2,0.021926337763051987,0.022075380864379716,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00001,2024-07-11,2024-07-31,256,270,21,15,0.041032571032571054,0.048697022948108334,True,True,IS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00002,2025-07-09,2025-07-14,504,507,6,4,0.04400272397094431,0.045409675842971155,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00003,2025-07-16,2025-07-17,509,510,2,2,0.04822209211553472,0.04999392269670203,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00004,2025-08-12,2025-09-15,528,551,35,24,0.04660557671047781,0.05960129682003168,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00005,2025-09-23,2025-10-21,557,577,29,21,0.039022108843537406,0.05030733229329172,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00006,2025-10-27,2025-10-30,581,584,4,4,0.04568986105080333,0.04695192000850977,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00007,2025-12-30,2026-01-05,625,628,7,4,0.04647113986470821,0.051350398300584146,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00008,2026-01-28,2026-02-04,644,649,8,6,0.044392154431216906,0.05250389649208958,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00009,2026-04-08,2026-05-15,692,719,38,28,0.04280867540344416,0.053262714711217615,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00010,2026-05-28,2026-06-02,727,730,6,4,0.04897891337386018,0.0521358942361601,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00011,2026-06-09,2026-06-09,735,735,1,1,0.04914210282000697,0.04914210282000697,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00012,2026-06-16,2026-06-18,740,742,3,3,0.05001379501897975,0.05078837361201832,True,True,OOS
EPISODE_CONTIGUOUS,ARWR,EPISODE_CONTIGUOUS-ARWR-00013,2026-06-23,2026-06-26,744,747,4,4,0.048325666314640144,0.05014076655052267,True,True,OOS
